<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.08.27	1.16402	1.16471	1.15736	1.16369	46863	0	8
2025.08.28	1.16331	1.16969	1.16286	1.16812	47099	0	8
2025.08.29	1.16800	1.17083	1.16504	1.16825	47800	0	8
2025.09.01	1.16943	1.17357	1.16846	1.17106	35933	0	0
2025.09.02	1.17061	1.17177	1.16125	1.16402	62513	0	1
2025.09.03	1.16339	1.16816	1.16077	1.16602	49568	0	0
2025.09.04	1.16584	1.16689	1.16302	1.16498	47981	0	0
2025.09.05	1.16459	1.17597	1.16427	1.17167	54564	0	0
2025.09.08	1.17089	1.17658	1.17027	1.17622	45558	0	0
2025.09.09	1.17588	1.17803	1.17034	1.17094	52443	0	0
2025.09.10	1.17027	1.17307	1.16826	1.16939	50529	0	0
2025.09.11	1.16930	1.17463	1.16604	1.17352	56279	0	0
2025.09.12	1.17307	1.17479	1.17011	1.17340	46318	0	0
2025.09.15	1.17269	1.17747	1.17160	1.17605	41717	0	0
2025.09.16	1.17593	1.18787	1.17570	1.18659	55731	0	0
2025.09.17	1.18588	1.19185	1.18069	1.18120	58800	0	0
2025.09.18	1.18102	1.18484	1.17503	1.17856	59883	0	0
2025.09.19	1.17828	1.17927	1.17286	1.17419	50589	0	0
2025.09.22	1.17338	1.18024	1.17258	1.18010	41539	0	0
2025.09.23	1.17913	1.18202	1.17789	1.18141	50736	0	0
2025.09.24	1.18117	1.18184	1.17279	1.17370	49073	0	0
2025.09.25	1.17358	1.17541	1.16452	1.16645	53211	0	0
2025.09.26	1.16570	1.17067	1.16510	1.16990	51867	0	0
2025.09.29	1.16993	1.17547	1.16978	1.17261	42442	0	0
2025.09.30	1.17238	1.17616	1.17119	1.17330	47101	0	0
2025.10.01	1.17339	1.17789	1.17152	1.17300	65014	0	0
2025.10.02	1.17279	1.17585	1.16830	1.17161	47910	0	0
2025.10.03	1.17123	1.17591	1.17115	1.17410	41493	0	0
2025.10.06	1.17141	1.17310	1.16520	1.17119	55520	0	0
2025.10.07	1.17088	1.17152	1.16468	1.16566	46611	0	0
2025.10.08	1.16528	1.16607	1.15981	1.16278	51692	0	0
2025.10.09	1.16231	1.16484	1.15418	1.15642	60093	0	0
2025.10.10	1.15531	1.16305	1.15435	1.16227	52868	0	0
2025.10.13	1.16112	1.16301	1.15574	1.15696	49123	0	0
2025.10.14	1.15649	1.16151	1.15427	1.16073	58213	0	0
2025.10.15	1.16041	1.16474	1.16017	1.16466	51927	0	0
2025.10.16	1.16418	1.16941	1.16362	1.16868	55544	0	0
2025.10.17	1.16823	1.17281	1.16495	1.16502	56901	0	0
2025.10.20	1.16622	1.16757	1.16384	1.16404	40467	0	0
2025.10.21	1.16389	1.16553	1.15975	1.15988	48570	0	0
2025.10.22	1.15965	1.16224	1.15768	1.16089	43718	0	0
2025.10.23	1.16079	1.16201	1.15852	1.16175	35507	0	0
2025.10.24	1.16152	1.16489	1.16008	1.16253	44280	0	0
2025.10.27	1.16290	1.16520	1.16175	1.16447	37510	0	0
2025.10.28	1.16467	1.16689	1.16254	1.16510	42467	0	0
2025.10.29	1.16519	1.16661	1.15774	1.16019	57302	0	0
2025.10.30	1.16016	1.16375	1.15470	1.15684	52517	0	0
2025.10.31	1.15683	1.15775	1.15211	1.15361	51014	0	0
2025.11.03	1.15291	1.15413	1.15049	1.15187	48048	0	0
2025.11.04	1.15158	1.15339	1.14728	1.14821	56355	0	0
2025.11.05	1.14803	1.14981	1.14688	1.14924	56319	0	0
2025.11.06	1.14895	1.15523	1.14893	1.15465	46859	0	0
2025.11.07	1.15357	1.15912	1.15293	1.15637	46381	0	0
2025.11.10	1.15545	1.15831	1.15408	1.15564	45278	0	0
2025.11.11	1.15531	1.16061	1.15464	1.15818	44598	0	0
2025.11.12	1.15809	1.15981	1.15627	1.15925	44919	0	0
2025.11.13	1.15907	1.16564	1.15789	1.16338	50392	0	0
2025.11.14	1.16296	1.16539	1.16062	1.16201	54483	0	0
2025.11.17	1.16109	1.16248	1.15822	1.15916	50338	0	0
2025.11.18	1.15890	1.16080	1.15712	1.15797	48063	0	0
2025.11.19	1.15737	1.15975	1.15181	1.15378	50166	0	0
2025.11.20	1.15365	1.15501	1.15013	1.15279	54439	0	0
2025.11.21	1.15243	1.15526	1.14909	1.15136	55629	0	0
2025.11.24	1.15097	1.15507	1.15021	1.15206	48438	0	0
2025.11.25	1.15180	1.15860	1.15114	1.15688	54915	0	0
2025.11.26	1.15675	1.16010	1.15469	1.15967	56351	0	0
2025.11.27	1.15887	1.16136	1.15764	1.15951	37206	0	0
2025.11.28	1.15923	1.16077	1.15553	1.15983	80747	0	0
2025.12.01	1.15891	1.16520	1.15891	1.16085	53498	0	0
2025.12.02	1.16060	1.16262	1.15914	1.16243	43829	0	0
2025.12.03	1.16178	1.16781	1.16178	1.16703	49118	0	0
2025.12.04	1.16650	1.16822	1.16403	1.16443	49924	0	0
2025.12.05	1.16388	1.16718	1.16279	1.16424	45789	0	0
2025.12.08	1.16332	1.16722	1.16162	1.16366	52377	0	0
2025.12.09	1.16314	1.16571	1.16149	1.16257	46374	0	0
2025.12.10	1.16260	1.16999	1.16187	1.16950	56306	0	0
2025.12.11	1.16934	1.17630	1.16789	1.17381	53865	0	0
2025.12.12	1.17353	1.17497	1.17193	1.17402	52361	0	0
2025.12.15	1.17276	1.17688	1.17237	1.17515	46495	0	0
2025.12.16	1.17506	1.18040	1.17346	1.17462	65157	0	0
2025.12.17	1.17462	1.17580	1.17030	1.17399	56858	0	0
2025.12.18	1.17398	1.17628	1.17122	1.17216	63471	0	0
2025.12.19	1.17210	1.17377	1.17026	1.17091	52746	0	0
2025.12.22	1.17120	1.17692	1.17060	1.17600	42841	0	0
2025.12.23	1.17600	1.18019	1.17552	1.17942	51711	0	0
2025.12.24	1.17941	1.18077	1.17726	1.17764	55551	0	0
2025.12.26	1.17769	1.17967	1.17615	1.17712	69962	0	0
2025.12.29	1.17631	1.17890	1.17494	1.17721	69209	0	0
2025.12.30	1.17714	1.17796	1.17432	1.17476	56394	0	0
2025.12.31	1.17476	1.17593	1.17199	1.17455	62225	0	0
2026.01.02	1.17486	1.17648	1.17131	1.17197	64850	0	0
